Account ID,Account Name,Email,Status
165045438144,DEV_PolicyAdminSystem,AWS_GlobeLife_DEV_PolicyAdminSystem@globe.life,ACTIVE
669909837126,PRD_SecOps_Tools,AWS_GlobeLife_SecOps_Prd@Globe.Life,ACTIVE
516859504519,TST_PolySystems,AWS_GlobeLife_TST_PolySystems@globe.life,ACTIVE
702078249593,TST_LNLAgentPortal,AWS_GlobeLife_TST_LNLAgentPortal@globe.life,ACTIVE
516837992756,TST_LegacySharedDataSvc,AWS_GlobeLife_TST_LegacySharedDataSvc@globe.life,ACTIVE
427475715700,DEV_ExtFileTransfer_Services,AWS_GlobeLife_DEV_ExtFileTransfer_Services@globe.life,ACTIVE
881355773341,STG_PolicyAdminSystem,AWS_GlobeLife_STG_PolicyAdminSystem@globe.life,ACTIVE
918101163831,PRD_WorksiteBilling,AWS_GlobeLife_PRD_WorksiteBilling@globe.life,ACTIVE
718123615884,PRD_Globe_IQ,AWS_GlobeLife_PRD_Globe_IQ@globe.life,ACTIVE
654654275356,DEV_GlobeCallCenterSales,AWS_GlobeLife_DEV_GlobeCallCenterSales@globe.life,ACTIVE
345594598344,DEV_FHL-LegacyApps,AWS_GlobeLife_DEV_FHL-LegacyApps@globe.life,ACTIVE
048164889377,DEV_GlobeDirect,AWS_GlobeLife_DEV_GlobeDirect@globe.life,ACTIVE
127181659380,TST_CentralProcessingSystem,AWS_GlobeLife_TST_CentralProcessingSystem@globe.life,ACTIVE
527636302947,PRD_InvestmentsAnalyticsDashboard,AWS_GlobeLife_PRD_InvestmentsAnalyticsDashboard@globe.life,ACTIVE
979764594961,PRD_CorporateDisclaimerServices,AWS_GlobeLife_PRD_CorporateDisclaimerServices@globe.life,ACTIVE
683228415736,PRD_AILeApp,AWS_GlobeLife_PRD_AILeApp@globe.Life,ACTIVE
025693222982,DEV_AgencyDataEntryPortal,AWS_GlobeLife_DEV_AgencyDataEntryPortal@globe.life,ACTIVE
792449926040,DEV_AILeApp,AWS_GlobeLife_DEV_AILeApp@globe.life,ACTIVE
020607924529,TST_Impact,AWS_GlobeLife_TST_Impact@globe.life,ACTIVE
939781381405,DEV_IncentiveCompMgmt,AWS_GlobeLife_ICM_Dev@globe.life,ACTIVE
456865107483,PRD_CherwellIntegration,AWS_GlobeLife_PRD_CherwellIntegration@globe.life,ACTIVE
351414345235,Backup_and_DisasterRecovery,AWS_GlobeLife_Backup_and_DisasterRecovery@globe.life,ACTIVE
528757831812,DEV_eProvider,AWS_GlobeLIfe_DEV_eProvider@globe.life,SUSPENDED
856695471500,CDM_Test_2,torchmarkaws_cdm_test_2@torchmarkcorp.com,ACTIVE
636701641340,TST_FHDeApp,AWS_GlobeLife_TST_FHDeApp@globe.life,ACTIVE
346784514554,DEV_GDTC_Email-Integration,AWS_GlobeLife_DEV_GDTC_Email-Integration@globe.life,ACTIVE
503206824669,STG_Kentico,AWS_GlobeLife_STG_Kentico@globe.life,ACTIVE
349486515538,DEV_CherwellIntegration,AWS_GlobeLife_CherwellIntegration_Dev@globe.life,ACTIVE
387195569436,DEV_Conservation,AWS_GlobeLife_DEV_Conservation@globe.life,ACTIVE
861087404736,PRD_GlobeITWiki,AWS_GlobeLife_PRD_GlobeITWiki@globe.life,ACTIVE
030946171726,SFDC_Integration_Test,torchmarkaws_SFDC_Integration_Test@torchmarkcorp.com,ACTIVE
992382529126,TST_Ent-EventManagementSystems,AWS_GlobeLife_TST_Ent_EventManagementSystems@globe.life,ACTIVE
440535933603,TST_EnterpriseScheduler,AWS_GlobeLife_TST_EnterpriseScheduler@globe.life,ACTIVE
610120720985,STG_CentralProcessingSystem,AWS_GlobeLife_STG_CentralProcessingSystem@globe.life,ACTIVE
804361615171,POC_QlikReplicate,AWS_GlobeLife_POC_QlikReplicate@globe.life,ACTIVE
620669386024,STG_PaymentsExceptionProcessing,AWS_GlobeLife_STG_PaymentsExceptionProcessing@globe.life,ACTIVE
723219059542,PRD_CeApp,aws_globelife_prd_ceapp@globe.life,ACTIVE
